MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2025-03-06 15:32:42,1.17.0,FR1,37,4.04,,1,Left,Left,1,0,0,0,,,0.39
2025-03-06 15:34:03,1.17.0,FR1,37,4.04,,1,LeftWithPellet,Left,2,0,0,0,,,0.21
2025-03-06 15:34:55,1.17.0,FR1,37,4.04,,1,LeftWithPellet,Left,3,0,0,0,,,0.01
2025-03-06 15:36:36,1.17.0,FR1,37,4.04,,1,LeftWithPellet,Left,4,0,0,0,,,0.07
2025-03-06 15:37:02,1.17.0,FR1,37,4.05,,1,RightWithPellet,Left,4,1,0,0,,,0.05
2025-03-06 15:38:02,1.17.0,FR1,37,4.04,,1,RightWithPellet,Left,4,2,0,0,,,0.21
2025-03-06 15:39:47,1.17.0,FR1,37,4.04,,1,RightWithPellet,Left,4,3,0,0,,,0.09
2025-03-06 15:39:53,1.17.0,FR1,37,4.04,,1,LeftWithPellet,Left,5,3,0,0,,,0.06
2025-03-06 15:39:56,1.17.0,FR1,37,4.04,,1,LeftWithPellet,Left,6,3,0,0,,,0.41
2025-03-06 15:39:58,1.17.0,FR1,37,4.04,,1,LeftWithPellet,Left,7,3,0,0,,,0.08
2025-03-06 15:43:45,1.17.0,FR1,37,4.04,1.0,1,Pellet,Left,7,3,1,0,,,
2025-03-06 15:44:07,1.17.0,FR1,37,4.04,,1,Right,Left,7,4,1,0,,,0.21
2025-03-06 15:47:50,1.17.0,FR1,37,4.04,,1,Right,Left,7,5,1,0,,,0.04
2025-03-06 15:47:56,1.17.0,FR1,37,4.04,,1,Right,Left,7,6,1,0,,,0.1
2025-03-06 15:48:02,1.17.0,FR1,37,4.04,,1,Left,Left,8,6,1,0,,,0.13
2025-03-06 15:48:06,1.17.0,FR1,37,4.04,2.0,1,Pellet,Left,8,6,2,0,1.32,261.0,
2025-03-06 15:48:36,1.17.0,FR1,37,4.04,,1,Left,Left,9,6,2,0,,,0.11
2025-03-06 15:48:38,1.17.0,FR1,37,4.04,1.0,1,Pellet,Left,9,6,3,0,0.81,32.0,
2025-03-06 15:49:10,1.17.0,FR1,37,4.04,,1,Left,Left,10,6,3,0,,,0.15
2025-03-06 15:49:12,1.17.0,FR1,37,4.04,1.0,1,Pellet,Left,10,6,4,0,0.82,34.0,
2025-03-06 15:49:43,1.17.0,FR1,37,4.04,,1,Left,Left,11,6,4,0,,,0.07
2025-03-06 15:49:45,1.17.0,FR1,37,4.04,1.0,1,Pellet,Left,11,6,5,0,1.51,33.0,
2025-03-06 16:25:12,1.17.0,FR1,37,4.04,,1,Left,Left,12,6,5,0,,,0.24
2025-03-06 16:25:14,1.17.0,FR1,37,4.05,1.0,1,Pellet,Left,12,6,6,0,1.32,2129.0,
2025-03-06 16:25:34,1.17.0,FR1,37,4.04,,1,Left,Left,13,6,6,0,,,0.15
2025-03-06 16:25:37,1.17.0,FR1,37,4.04,2.0,1,Pellet,Left,13,6,7,0,0.5,23.0,
